0.211295
0.172921
0.176928
0.166321
0.205033
0.212774
0.188195
0.219098
0.188171
0.194716
0.192347
0.206633
0.209416
0.183991
0.181880
0.183233
0.209101
0.199397
0.196110
0.187786
0.201245
0.230121
0.186397
0.192549
0.192668
0.209851
0.229528
0.229846
0.202762
0.224130
0.216180
0.201704
0.217297
0.235070
0.212033
0.201050
0.283921
0.372289
0.205904
0.223297
0.189248
0.204107
0.184541
0.195977
0.220872
0.204608
0.193271
0.187879
0.188253
0.229718
0.192405
0.178306
0.193235
0.212054
0.263847
0.225070
0.224787
0.216041
0.198604
0.212260
0.201788
0.231604
0.201223
0.202849
0.185797
0.222940
0.187339
0.251732
0.210509
0.204076
0.187808
0.205201
0.218307
0.193554
0.184466
0.195843
0.185582
0.287462
0.194887
0.190102
0.186769
0.211233
0.195034
0.237087
0.198128
0.219366
0.224522
0.205241
0.211667
0.210870
0.206331
0.207471
0.208891
0.220138
0.218678
0.194341
0.188943
0.227853
0.208077
0.190106
0.205614
0.228877
0.206346
0.212059
0.210828
0.200629
0.189407
0.191937
0.217482
0.222721
0.236164
0.209016
0.189968
0.218310
0.217198
0.223494
0.196167
0.217578
0.212559
0.233593
0.239896
0.216549
0.212461
0.190440
0.247645
0.240012
0.210154
0.232713
0.187153
0.183511
0.232384
0.216878
0.230173
0.188183
0.197672
0.191363
0.192952
0.186342
0.261758
0.205388
0.219500
0.235822
0.212685
0.208307
0.202863
0.236114
0.236462
0.191941
0.209759
0.221804
0.238508
0.206949
0.220694
0.198091
0.225505
0.224276
0.196656
0.200351
0.215931
0.241349
0.223694
0.212128
0.235015
0.216323
0.223840
0.244870
0.211334
0.202702
0.203163
0.236213
0.258083
0.211851
0.229162
0.217649
0.210039
0.258512
0.200812
0.208441
0.188916
0.214969
0.213728
0.245417
0.257036
0.213385
0.185451
0.198959
0.215813
0.198664
0.203006
0.256046
0.203485
0.254345
0.228243
0.228725
0.220815
0.241195
0.233866
0.229113
0.409225
0.290687
